;zmean;zsd;zskew;zkurt;zentropy;itot;imean;isd;iskew;ikurt;ipcumzq10;ipcumzq30;ipcumzq50;ipcumzq70;ipcumzq90;dtm;aspect;slope
263550;0.356297944735468;0.123077217568903;0.357298112432754;0.0155372362535835;0.651771618426268;0.0111051524655715;0.032709883988436;0.0247642864946124;0.23602813278339;0.037100354634974;0.234637749016342;0.246842063698196;0.359064193456552;0.372608363456979;0.7007740050014;0.455614968315624;0.721029219380481;0.650751744109435
271984;0.0950585176119393;0.0696168251984951;0.276612960518035;0.020898953477757;0.673375572137129;0.0035578627168806;0.0437527038092466;0.0315666622041472;0.248674016581729;0.0446333782212119;0.263605387169561;0.288692791398579;0.389004047448712;0.407856929305309;0.540532725368947;0.360697530126173;0.21555871882188;0.516138673154997
248996;0.133864600062723;0.117425947145772;0.281625262706789;0.0155848382075948;0.803006304908454;0.0061608737333329;0.0408381699449203;0.0163858143520623;0.153182283628548;0.0198019723253388;0.346217181176061;0.31015751528475;0.388001098011875;0.369707633424496;0.595982599320385;0.337901722195033;0.683736746884285;0.529740234185924
96890;0.564562552676997;0.360497231025076;0.272925217237622;0.0160961977204202;0.834494696438515;0.0582198028846224;0.110557845369492;0.0508306539627545;0.137704875272816;0.0206974892526349;0.296519250048153;0.358244269001817;0.396607719976865;0.44841616929173;0.631720632152683;0.11774638237713;0.853811463259671;0.566163886762237
170128;0.586966013968038;0.528426336352026;0.284339689141387;0.011744777912388;0.91734552267863;0.0845588860854307;0.0859065079855885;0.0599362226918972;0.181407397260775;0.0166646953910152;0.205527919432095;0.310643196627365;0.278012272250066;0.393448008602884;0.554077028711269;0.399975231743851;0.380273347124047;0.198338666435938
63221;0.112932127453432;0.0769004980623814;0.303598683843244;0.0119285553885321;0.657699378962628;0.0301034784663;0.0514287389635675;0.0211904664333855;0.26023721994416;0.0658963152863463;0.236118379110957;0.339062374514708;0.369785027713251;0.407156053403452;0.615891701284683;0.0127241804860602;0.865284066076792;0.157520625512209
237493;0.605296091202953;0.223256541325321;0.32592073752544;0.0081618533994773;0.738333379835154;0.0163575393013291;0.0314875242143352;0.0148421703881501;0.205084396727024;0.0387379843573547;0.265676856519635;0.335905159038226;0.386637503107674;0.454064441847714;0.645602270141694;0.292609293156654;0.722509552924613;0.380615212721025
215202;0.615739928477069;0.445502236584926;0.273478396994575;0.016181767158372;0.837414711560326;0.0299103591700395;0.121188961298566;0.11048159012219;0.291459129416411;0.0591784413010155;0.0779927745083545;0.203045995070478;0.31486291817773;0.407740841593235;0.513893027032927;0.540830689574579;0.769731915290746;0.216007022684822
192345;0.62914995129549;0.237916569952887;0.276397596855355;0.0279283631988407;0.734417946853674;0.0349053482163828;0.133364758383609;0.0895856897459722;0.183509914499902;0.0205739191322993;0.204678007025782;0.326804865281003;0.330381136060721;0.419973905896362;0.479386054884325;0.49368310848464;0.392104446227746;0.25668507365655
247780;0.701868751625045;0.30055826139299;0.250836644831515;0.0458501814506358;0.761029593107985;0.0393462740053339;0.0416069957766173;0.0413985737121582;0.312598245026536;0.071857434548215;0.16994978659461;0.393811187205902;0.49073588764977;0.503065742625014;0.702109062074465;0.474675747840026;0.336727598641023;0.494365362017134
297783;0.195372762553403;0.217479099367961;0.325580448569277;0.0061730078796604;0.915201136486658;0.0903476569202862;0.1241877643828;0.117525568777714;0.387182238998932;0.153841958626543;0.386327042429374;0.545063580630066;0.531432937540933;0.521636119002678;0.544548458543153;0.56695918853485;0.587696384145306;0.833680764369446
89414;0.497025335988369;0.178437877133991;0.299186601498087;0.0152375112726736;0.70829766340889;0.006199613634179;0.0139720850953917;0.0035235089174047;0.186494369011847;0.0257572341789097;0.2854015115187;0.369590349700202;0.436424632172047;0.454879439079105;0.622537757597335;0.0212561641196836;0.452298375279655;0.259608392577136
301083;0.265339122713515;0.319392958960244;0.26534775522723;0.0110232958468289;0.813534224399713;0.0160231617862113;0.055289575284121;0.0362301723954959;0.209532524948633;0.0319496262243174;0.289848326980109;0.34238812743519;0.412770277635231;0.411742192365014;0.584292888602794;0.486749361372487;0.461690264572832;0.428018514306547
134380;0.511463982776823;0.214392310630505;0.262072110320521;0.0304580766424138;0.733008667563278;0.0357187453866046;0.108965208379623;0.0452812288970059;0.111139670936954;0.012734328833588;0.269908470309643;0.349090611111502;0.375645139080025;0.392581544773845;0.551448451799908;0.327935505119491;0.533188617899726;0.41191913179751
197770;0.212368759857341;0.216866600987707;0.30492335908241;0.0087399028047125;0.905569136592472;0.0180436289948538;0.0596132422589081;0.0354010286830134;0.15545939885934;0.0124040123655798;0.357892857658078;0.456750203567553;0.440859380270627;0.530217226185219;0.636714586432923;0.398515322960921;0.584351620039739;0.281082731288351
398587;0.0195053887003752;0.0244140573440651;0.311354021610125;0.0077593237134987;0.480918961879887;0.0130839542370626;0.183515594912987;0.122677196031171;0.230969042505393;0.0290120204202311;0.312502000762642;0.479620485839886;0.438819998533861;0.422651856451337;0.631524226027174;0.964911311475493;0.612304560049962;0.372308498301336
30482;0.242255609521454;0.14087084309451;0.287806218076034;0.0143446663797314;0.759515196981392;0.0107116124242368;0.0366227132833576;0.0269534007688158;0.279383103189961;0.055023853849412;0.301497860059627;0.393850936972546;0.457315571518499;0.469367970807363;0.623742780680961;0.174229342135408;0.572210781908589;0.332536693949567
311990;0.0141150875477619;0.0395312307201504;0.335374660996013;0.0048744530932019;0.640630966622681;0.0104816070007761;0.062183657464879;0.0504484506700976;0.330124136594708;0.104800608771524;0.35013201732675;0.609660576222628;0.62834326930855;0.637967645207054;0.744859043413609;0.744971595495901;0.28490429950789;0.325837311547007
323291;0.398271886999899;0.24326998789158;0.292329972321199;0.0158651190298488;0.823324737508456;0.0645900908979764;0.104529046507134;0.0878032954377981;0.295536714875671;0.0732387762984002;0.108764526377549;0.187562486692604;0.238241329939718;0.290226460441855;0.347429172431017;0.770373846999457;0.309245137053839;0.377269575924204
224046;0.591688881305426;0.287412681597493;0.263733553552512;0.0274145575002748;0.780075300803794;0.049888386799603;0.0684492993839597;0.0551241575011867;0.206623166298324;0.020373813266127;0.347759447642254;0.416918832351307;0.356883834117305;0.322556147495738;0.417322330819664;0.480642821649022;0.241846998779988;0.379009242010353
287029;0.0528195385314636;0.0861437776734966;0.303777165604008;0.0043960983232166;0.821167521474292;0.0049457534133018;0.0829024094653656;0.0544109093760795;0.195898172691288;0.0226894279910322;0.759710439140655;0.852355812214182;0.698873254391883;0.659740246537192;0.814819054121725;0.717270975471102;0.776281807874262;0.593707633406893
376831;0.272652593140287;0.284512405301943;0.282656052375311;0.0143853410199357;0.884344840005661;0.0279474402295084;0.0530076079906424;0.0487662561196167;0.400528152273458;0.132258138613179;0.512130501770493;0.595889761667717;0.579340697229836;0.492794007715491;0.580110922375479;0.591457359597082;0.905306461726791;0.827269148520184
275473;0.164439591220583;0.232378109085744;0.299948464564458;0.0061719196341324;0.915931000210588;0.0106343078155702;0.0643333305411636;0.0668106021591194;0.270569083311749;0.0487311080645886;0.359225265807935;0.478857809129097;0.466129551521688;0.524738928313852;0.561904895173822;0.525820608149885;0.466651724013024;0.521249551467957
400748;0.0594500918076726;0.0682278817654942;0.301312135266392;0.0102783343524541;0.71537199413714;0.0195504593615051;0.0758244669657824;0.0380026902509531;0.145522709022263;0.012066194478482;0.383306068793918;0.490674714846212;0.543452973450398;0.562887569970495;0.682649285379184;0.79260037949113;0.432724118218201;0.518640567747958
255268;0.5677181456758;0.447142613407099;0.282813905459429;0.0157894321600136;0.902991349844026;0.111028433417026;0.0677961615715135;0.0542940681861272;0.246841510332712;0.0534265684060063;0.342014164942862;0.348719177736112;0.336296402752056;0.378302820872398;0.498214933561756;0.485432429359552;0.593714974200635;0.612860920269175
395951;0.0099549574050003;0.0293361569614974;0.363145968356474;0.0105946263383656;0.572063146352888;0.0154855651268888;0.155899555704051;0.0955485306080586;0.230532402625269;0.0308703804800719;0.398079991413632;0.47642210132007;0.519516239525338;0.441200776176202;0.708589980608204;0.965335209811197;0.238963030293789;0.682744749930869
192842;0.142908502381716;0.0757579084748015;0.297784181545611;0.0161279168529028;0.656593739029707;0.0209311222991389;0.148761471987374;0.0958716428740098;0.191460134642198;0.0214614854672972;0.184941937942613;0.173989999764158;0.22260483438603;0.260229560134045;0.368400291404126;0.513032176764998;0.347244559508931;0.240794203059378
175167;0.354856594949566;0.130978398643995;0.332545157441941;0.007526606924922;0.687058840393596;0.0132575220142917;0.0284263097058654;0.0182888696571009;0.180267186643563;0.0226666127166925;0.345056110396887;0.498985746273755;0.454691580104701;0.4613110525603;0.635567729782811;0.302899924065196;0.181496239067432;0.132498789537211
54973;0.0313984657228871;0.0573310382535998;0.301984313827167;0.008149343316354;0.641332494309716;0.019158442831823;0.184379478046393;0.121571825440693;0.195109008769628;0.0223838714485761;0.46601511544169;0.611800747245646;0.590577206889283;0.643820143537608;0.712829682023977;0.15056586089838;0.682926205257002;0.51754054833357
133095;0.561443926117659;0.651780244480599;0.314469565832201;0.0063586842379286;0.982398624357256;0.0453718339963171;0.0524279167458739;0.0466476493483267;0.215346547481411;0.0238999453003078;0.219926477451718;0.289456976362505;0.319984854350104;0.383944225557538;0.458856383296687;0.299530288638195;0.634095880684162;0.462279777564039
292686;0.5174027827504;0.575048943977235;0.295316090006184;0.0083384248105178;0.966133916073211;0.0567298710915172;0.0311751356453082;0.0196416039613378;0.22836559612117;0.0413613291080612;0.237447660675651;0.357086779041742;0.39465792370321;0.424486372435712;0.628583342908438;0.408529769884291;0.650326114481755;0.330699298784579
8153;0.278343957555614;0.155796337768965;0.288531098176671;0.013488595875413;0.755241940207352;0.0482453582068188;0.174811375376684;0.116850279324841;0.233580213987634;0.0394158121172963;0.379917990112541;0.382776515610072;0.356870614077683;0.284285221966782;0.500949339802414;0.445182457038504;0.597313117262273;0.470777734407264
380228;0.0043117904669732;0.0208929549690379;0.332966563133163;0.0050768305534841;0.517546328852663;0.0093819719866611;0.0957317373998609;0.0776938355616268;0.27825055305141;0.0533748959520647;0.266344711586651;0.265830420808095;0.380068796232727;0.426330186494836;0.551563564154367;0.80408639645123;0.24280514410327;0.55360518671645
385227;0.208682132088134;0.212819088642434;0.314321404875352;0.0077296907916214;0.886936417081727;0.0110338966834471;0.112455565640646;0.103029219457784;0.280108294450412;0.0491889375674741;0.462208143279838;0.738842088685369;0.822584991848196;0.683700154637654;0.748064892913603;0.613132601141047;0.168410176137909;0.742559985850891
253728;0.478122830208931;0.309913325014264;0.283191839946606;0.017837830762347;0.848927322706215;0.0232610022140101;0.0199966324012591;0.0128792540455074;0.273024144158179;0.0634128434372934;0.1936156904882;0.369509516714735;0.387328205229619;0.43578974765819;0.5719832693046;0.299830326758978;0.274924238365158;0.559190086322818
365552;0.02473828496321;0.0409881780219763;0.329098158117271;0.0052312493911228;0.612083629996824;0.0249172618727864;0.220002447604286;0.201925744262304;0.296053287711489;0.0511208821488872;0.382604245902258;0.683170970100293;0.519414885134593;0.688697001958874;0.847126197171706;0.839533800703349;0.132299262062624;0.588340476814107
260748;0.535365579167255;0.574684479276815;0.280762296248839;0.0103602370078562;0.92701539141682;0.0208260848214036;0.0334431915075947;0.0223706797513674;0.237270769113472;0.0457099417814996;0.20049151919491;0.208719372677062;0.201569171621665;0.290739854894422;0.488405603377187;0.595831044139736;0.865952755655191;0.307712190838087
63445;0.230627677688755;0.111915015416503;0.211469408427435;0.0487984959476921;0.640271730214298;0.0240939597326122;0.100753584940969;0.0234010642613015;0.0196585329575605;0.0211664396034515;0.283182690812353;0.346545400618583;0.337459753480841;0.359852176927186;0.500542416861672;0.0088783623941091;0.609043883491856;0.122330738879174
339844;0.163060471722371;0.186498836304454;0.322562850427063;0.0057926741913169;0.887756385379076;0.0570570968910051;0.260038752678353;0.206609625033721;0.269272656713293;0.0557032039746749;0.386075105464933;0.582749849506291;0.642385912701339;0.60682238611932;0.70705969847667;0.977581542624702;0.167923378454675;0.844046278607859
399367;0.0151765458954571;0.0279548744291891;0.315844720312638;0.0050013506615103;0.513628519069155;0.006710036942742;0.174726982083707;0.156899885313729;0.261595608215807;0.035054319019112;0.236517766293277;0.475065735490317;0.524287785116122;0.523732704994039;0.756289756660995;0.879006447324051;0.85518720839192;0.514344040698978
263861;0.417137957968164;0.206808441135774;0.265061605069874;0.0303040557853059;0.761955631510852;0.019844319266404;0.0725947406117635;0.0471245710982596;0.18664977650914;0.0175904059287157;0.309086720339604;0.503086739400214;0.489447615356957;0.463805138770606;0.633966256657782;0.485958690031742;0.435060235055815;0.617301987597468
387805;0.138384479581608;0.184717149872236;0.272402140446755;0.0120598779915848;0.842934356939468;0.017909959413826;0.172330884647251;0.11489505317406;0.286721138276589;0.0809976428393912;0.458313919166007;0.402068811363682;0.476015607430237;0.458778699889911;0.718229883816725;0.954652744214263;0.151229182820729;0.726718547921164
366408;0.127248406787544;0.0961967877806312;0.322216958623223;0.0068331228339703;0.746503827834831;0.0025271354619114;0.0502630873698758;0.0312541246803472;0.207486106091484;0.0330699436591746;0.629043688575386;0.663364408978981;0.599937125036185;0.592752860916154;0.562028217283102;0.757807439304507;0.851468655189597;0.771583496294646
105775;0.0208716571909055;0.0409973698330985;0.361153166143609;0.0092391513609278;0.645309902083733;0.0081972483566392;0.0522214184043449;0.0441459460902877;0.296464682264275;0.0558629447857901;0.31470806329606;0.63499013236293;0.644149445124884;0.623915407297897;0.729292688466286;0.0557230469138004;0.495397768695046;0.490241395087259
179544;0.0134372583638014;0.0443663903078368;0.365720198477064;0.0082044456628601;0.622524389714615;0.0060439716723253;0.0851390098766816;0.0654819496366581;0.22753710528004;0.0304945553921723;0.203676390619753;0.462041704684458;0.370154737974231;0.470162628607471;0.608042048168146;0.431478434187455;0.247236154068954;0.591221669323012
75688;0.105075761393164;0.109561369367061;0.239321756670198;0.0226822634251632;0.622101758006995;0.0377187047182472;0.191483429286422;0.120393767169639;0.179526966484877;0.0161264958446431;0.147406732497844;0.181210108467727;0.307037275916028;0.512577426171407;0.694793881858305;0.033700906401924;0.154163741956215;0.0839991214466372
296085;0.23182486033848;0.172755189827527;0.282476838284768;0.0197546524896721;0.817530735865338;0.0754397051133918;0.364512454319884;0.322359635837538;0.289865672310951;0.0465156268757236;0.178339514935323;0.194785066920423;0.191372634529603;0.230996335581563;0.331972707875484;0.883190139863761;0.298662803214502;0.270697999648866
283714;0.358652860163256;0.268526236862488;0.289668856103585;0.015682589772698;0.861124650223368;0.0215729308536014;0.0235363729687816;0.0288668092491449;0.334025135937918;0.0863065047396418;0.326814951656574;0.429609605724453;0.43043149738122;0.442404313930553;0.584186682286532;0.585956816297938;0.42009981879945;0.378226205657901
272102;0.298632559256417;0.24163082439502;0.277476480102928;0.0158619658012854;0.857069257764226;0.0153048972330236;0.0361923073744361;0.0292560480699679;0.262971837509073;0.0535529871696119;0.396660048359766;0.464651514089185;0.420705093277126;0.49024846766431;0.665160859923229;0.363034912510299;0.589929485284998;0.476170110108263
11235;0.0122855437854043;0.0370830211764727;0.359614484634569;0.0063777722535592;0.597628363506171;0.0013035152081392;0.0737699241376777;0.0495926424762174;0.236911700130723;0.0340434301094363;0.36066751578636;0.371036825548218;0.630385302425622;0.671882709795156;0.970073962590445;0.251788460627773;0.870314593187917;0.47696685007622
300613;0.0122345536695778;0.017199993202202;0.283404173910071;0.019856892798345;0.327610687783695;0.0020761320630566;0.0983468726300711;0.0643647464950149;0.171624200175517;0.0190804906348026;0.356199402669668;0.372625055662858;0.48288530090268;0.438316162151721;0.547941834367321;0.450090374718014;0.443993714120113;0.524853547259147
83839;0.30638404257492;0.186010243710686;0.360658362073868;0.0075426074379497;0.704401195729068;0.0063996151860922;0.0953311536765373;0.0464304026627104;0.206123669090155;0.0371691224090434;0.386884216904645;0.466771788382114;0.525171790326143;0.542176909158412;0.773225451603775;0.052414250383494;0.366146163472597;0.138777010401903
33219;0.0591785177775205;0.0823547729544554;0.313900891141079;0.006165731697871;0.812797413252364;0.0055055620123066;0.0748751732889939;0.0434116319100556;0.242349369297271;0.0526586572068458;0.354395565436225;0.626030032264686;0.461795345935595;0.466157454182938;0.571252500374342;0.07290767083753;0.6509942617302;0.829042218455878
176690;0.46544764924319;0.186144587260099;0.234309324296596;0.0839000219891574;0.708184124757941;0.0089149977031329;0.0941742382029781;0.0733034633989853;0.240965782153973;0.0480871888160891;0.412936275657056;0.354847285181212;0.345706941262818;0.402712491943387;0.504324543356861;0.403568577261534;0.796550263314199;0.159667120538771
244665;0.300160915775152;0.156041410295255;0.277563022523946;0.0281782718482706;0.748254998659829;0.0086051552923899;0.030591095064061;0.015738787737603;0.220395533005568;0.0377176080724264;0.246042704302852;0.333933595667283;0.331822119248025;0.434659945424358;0.527692240389678;0.662784076707743;0.847156613679334;0.197302395394252
109473;0.358233506034779;0.322454982931306;0.312580233666802;0.0081737498762258;0.918110784393119;0.0088467910344668;0.0340569089439555;0.0230447741513259;0.222916690582673;0.0294708449302752;0.318433195185094;0.429779065875455;0.470761511534158;0.550610825800749;0.650503759279291;0.136080365455766;0.721151477551461;0.346580722222651
278392;0.0835166662620596;0.0596452492381857;0.227242234368901;0.0405204114664919;0.585942998790926;0.0059084513725057;0.0383548758388891;0.0182442609080312;0.221982466435467;0.0474410952389595;0.231652011463747;0.404900336342394;0.487685169649084;0.584243745364908;0.716859330173447;0.604535833703064;0.68904647374244;0.390948878858672
125924;0.546683776563608;0.386895116764369;0.277069463942882;0.0167493664966791;0.851159786615179;0.0194120517093621;0.062669358696148;0.0471765267309479;0.178999797273395;0.0111444913609735;0.209198279883775;0.443209360209783;0.435913433108616;0.489687796892893;0.619908423947676;0.260925224408286;0.632023442938959;0.575620202551294
262686;0.459326930194249;0.229151090906438;0.291015681036354;0.0245729866520704;0.78121302559027;0.0135312992297575;0.0230904817777897;0.0189411046847198;0.322956538474554;0.101852999849373;0.352011775695836;0.536298867288651;0.462168132321412;0.490735473217575;0.646165081623312;0.289058431089833;0.917431887537323;0.456619874008157
316463;0.110474512455919;0.177486494902078;0.33834129283825;0.0004238642076481;0.820530653197553;0.0036154647373824;0.0122911091598493;0.0083628572563115;0.252097325374459;0.0457658773031478;0.354244789812264;0.50120084391583;0.500493417537845;0.535126653246331;0.731529233346943;0.510545046853024;0.819941535587689;0.336334947756903
20060;0.108694841642652;0.0447177015475793;0.232319432989228;0.0384976265740989;0.440259313746863;0.0015093952648086;0.0488393621971836;0.034936914993744;0.292089554732734;0.0697118004567422;0.533870631985724;0.445800744702753;0.644794866931608;0.630272954040915;0.683849093315451;0.21866255401643;0.414195795867906;0.516317341121438
304305;0.0054870742307994;0.0230944006787324;0.332403930328383;0.00659097684368;0.524769172766803;0.0082042246348798;0.266893897873325;0.228451489452899;0.303471095284141;0.0638342292366874;0.250642398983878;0.506728657397627;0.425803743463699;0.262864107012334;0.296375503165622;0.934080987168646;0.986879998288979;0.202017728057137
250431;0.622109529360024;0.338604125373313;0.287121549797348;0.0163212286353192;0.82926021163024;0.11031500763447;0.0996095604438784;0.0956742788290763;0.398056378882365;0.152889318478979;0.364616553034973;0.518617772257225;0.484386266705903;0.527063905310168;0.672299493752523;0.435701496202289;0.479523329682398;0.372598616009931
309266;0.357368497988159;0.37808214817566;0.305534055171201;0.0081492865441907;0.931612525544609;0.0260272003512856;0.0424434815688716;0.0302836825249393;0.227296128995132;0.0353581043339288;0.265616479046124;0.382025224616396;0.435450956869074;0.439925202624622;0.559476861893935;0.496168257976304;0.642689399920118;0.42355001725675
63527;0.149301454771441;0.0818016601912056;0.211967491211519;0.0562753532663154;0.582130300411493;0.0119097404805509;0.127871081606103;0.0413000742670139;0.0295147915536916;0.0069368833216216;0.235966916268111;0.299731772178748;0.319985978143778;0.349440698404108;0.416662519485384;0.0112775225128175;0.442575560915116;0.153534417248634
393257;0.0679771905704822;0.0621732758361562;0.295855814067035;0.0173058072755381;0.680159732117279;0.0118562976728423;0.0681013895001976;0.0531069621373022;0.22298282100119;0.0250771044020941;0.115250563581531;0.304900592845345;0.392969091170958;0.420947455693174;0.495400637050117;0.88058741704585;0.241566072775566;0.502026369179682
85109;0.205895954852258;0.412927454376624;0.413012707851156;0.0106093982581533;0.64870426468293;0.001408186146215;0.0579121092124255;0.0296697075698704;0.124247609340299;0.0045527198440715;0.348794133086951;0.494659247485529;0.703967712831409;0.905045594879912;0.980621732998965;0.0203359991391714;0.881344400819557;0.11669823519272
152753;0.449257468007725;0.219231456122993;0.313639021428076;0.0085621209614797;0.795065280762784;0.0250414376683318;0.0251267226034477;0.0209867203997461;0.273184792477638;0.0527331197603898;0.28255695393963;0.411344917385186;0.4433489518442;0.496393794887275;0.56222198212341;0.274875954081083;0.528017597624525;0.400213120619822
53180;0.341435514900972;0.20890836747664;0.237536877425961;0.0299617393488896;0.743169847958364;0.0688236167010734;0.159461063323167;0.104842569179328;0.219311764371127;0.0383995405833563;0.465525408051448;0.579799756528177;0.583845614618985;0.523538896338069;0.69558208231062;0.186345146235238;0.606961014383213;0.48966122647135
4195;0.254058913229589;0.11194711596294;0.331698961729258;0.0067947751913912;0.694322359519922;0.0079670785966815;0.0647554991792327;0.051508661187925;0.302764949497785;0.0783936054684379;0.215902669945306;0.447247246486859;0.321652779879531;0.355589532357918;0.595491858783255;0.24324577158707;0.743812268227383;0.492358474020988
140595;0.558870187683142;0.456379418629025;0.295031888129092;0.0096671259250189;0.905741462878876;0.0593661941594198;0.0781601793737332;0.0551208129626528;0.177181466639457;0.0165568058292932;0.194351991325785;0.299024117056592;0.350326350889512;0.397525130909549;0.554763861222551;0.320169105254062;0.454445068285089;0.0977272229709949
288491;0.0669111278527961;0.0556269013167765;0.312246694336705;0.010114299666616;0.655550081175321;0.016776086165507;0.191404828449362;0.15872305092172;0.329006062529618;0.0869048490827076;0.272824050240397;0.392215801631181;0.615155700251524;0.624702868405119;0.747026868328566;0.810242057018648;0.18471401835159;0.417994496044555
198391;0.165879668243817;0.14296105987388;0.312548727347804;0.011785149038071;0.821459494152238;0.0146840644345424;0.099610435109341;0.0667805858514801;0.149383820570196;0.0085948929248655;0.279714415607959;0.460548789913684;0.435646393459166;0.453932752927235;0.413792453933755;0.443340375329696;0.639457662534425;0.135040064702772
291619;0.335644912599739;0.215817822016781;0.30862611410668;0.0111152767563626;0.823664582026535;0.0210064865029668;0.0575425693628803;0.081591795165174;0.364181258904673;0.0892162175702967;0.419797919182969;0.550150367351258;0.530604299070184;0.563802766631033;0.721560492933948;0.567217304477425;0.540215042771272;0.73617921013962
152684;0.48119433848201;0.435966877562395;0.241848763057908;0.0240231621601021;0.843413171791429;0.0464639171037004;0.0393601905466702;0.0271614775310701;0.232797615041627;0.0332308138858689;0.101366012234127;0.105542575356262;0.173453851372129;0.338658731519391;0.471433315059022;0.255798329152548;0.400318658490488;0.41169509273845
94659;0.414237138099662;0.220856494415855;0.236909257861556;0.0402046873379443;0.753976743511361;0.0128519790517421;0.0389567658710232;0.0175732641543225;0.157178306123503;0.0229880587132059;0.290189985477202;0.383779307836565;0.455382874856809;0.487337328275652;0.684537786115151;0.0364070911469163;0.696591116054469;0.403077907269595
2564;0.702876525628002;0.342138034364114;0.215101696895233;0.050209949493373;0.745397956998884;0.053953788315027;0.0859034906230288;0.0692846839840176;0.284895901210314;0.0634201805969089;0.160981129761109;0.227799348450529;0.24469988424156;0.369236918614301;0.419939394940166;0.373870530210545;0.503037493750246;0.314237759962236
132065;0.557285959110545;0.539489071618184;0.277837605080613;0.0129062445693;0.924817108777003;0.0380005441031341;0.0293733350377807;0.0203661923634484;0.23155119184231;0.0416579864375376;0.291627868979656;0.343412143576119;0.349178575173127;0.41644732181896;0.542285790141873;0.250654159279698;0.475778639872595;0.419182103078739
312743;0.104037126351817;0.0834299749868696;0.292234447194595;0.0130014733536535;0.714368896655116;0.102104149301474;0.471711038932064;0.366727765445783;0.240633041685326;0.0356810821189642;0.406812506464179;0.543677995971783;0.56006448405786;0.584608972356297;0.764819155544391;0.925816791404311;0.272930063163872;0.612647069189409
209773;0.2767344576592;0.176755688007896;0.289315900665982;0.0197977447650949;0.806479248878052;0.0125571994234822;0.0322045615405077;0.0261540249511349;0.239614086894827;0.0355331365596072;0.170074134099543;0.345362715643113;0.391596235770726;0.407978183596001;0.497043035837657;0.456939402805782;0.753997134181862;0.518249776476467
20385;0.428233470751891;0.306253879257588;0.265664100407953;0.0203282759390176;0.841956874396183;0.0521315811353434;0.102823153121026;0.0662204618208004;0.228664930860069;0.0365607372722544;0.0938235218322807;0.0689874117904936;0.0583886599780317;0.0678246838134313;0.235225160884926;0.234106919159492;0.72059914968392;0.0846994413468585
258241;0.63890125760618;0.222650425699191;0.232574164236747;0.0544242105616687;0.70210474829082;0.0161860542294106;0.0233319588310133;0.0124785209669263;0.235603399327684;0.0493678746186824;0.201621521264585;0.3748262264147;0.425278066062166;0.464256401303149;0.55846150821315;0.335208985739261;0.420370681623801;0.250008100447284
233661;0.467576744525735;0.30270669365592;0.24980496478799;0.0327680839698175;0.829413300449237;0.0401661603028326;0.0450456738954796;0.0204160151922592;0.157681445340327;0.018296697593582;0.373332184185204;0.460360938039161;0.482678038206931;0.538077099448563;0.642088341914784;0.300367398643592;0.595131756663482;0.054073733526892
42389;0.0847428590237882;0.0398926173076565;0.281717551147007;0.0137722700691914;0.474521136521676;0.0085301848201031;0.150232829813982;0.0733774921387093;0.10963103474269;0.0029799174576915;0.381847413476474;0.404951882682117;0.488088548610246;0.557060299905895;0.855434687075797;0.0531525779737095;0.514477538438522;0.179824166579857
198857;0.366377001780382;0.207472983136712;0.206907495946286;0.0532052339313823;0.726133021395335;0.0223485375116905;0.112403344656075;0.0898816823790686;0.222936541139341;0.0405039318305531;0.240678483741724;0.278997193679472;0.24692162641012;0.216613066561106;0.408249467393426;0.48086354605318;0.52744734947905;0.166105297101068
118017;0.0479137694891784;0.0638893557777454;0.318256340012724;0.0096693162255471;0.750629994149471;0.0057681215465326;0.107678463585235;0.081038799600361;0.177591734118643;0.0111327862330599;0.358017994663948;0.474600013611989;0.508795737147968;0.555396143362484;0.797093439289607;0.194000829803112;0.893344274499935;0.544105320195427
201168;0.0754856906499984;0.0946278119563329;0.280526538668317;0.0113291774572056;0.786745495394258;0.0019298201198762;0.0186013453849908;0.0172955866484086;0.316673152764964;0.084632825816727;0.492189300718758;0.51020419785401;0.509747631116463;0.488562292069092;0.587273252808863;0.556745362009052;0.781609980649645;0.300467535014475
341133;0.45347335923123;0.318754120186242;0.292623749901325;0.0174177440107143;0.860517544534651;0.0440789270201059;0.0876420113382758;0.0736361498250635;0.246050266659546;0.0417657180584649;0.19310674212656;0.349970200155664;0.418505149793453;0.466135814342443;0.580897008802764;0.712683966688775;0.737913890273466;0.666711506258508
366186;0.119583795997935;0.10206604942865;0.294577537231147;0.0089865442343853;0.77341448441827;0.0077136301741513;0.0265068698737021;0.014672873497892;0.264512053177825;0.061109307562924;0.310606675792762;0.420404743187905;0.392771916809778;0.451274834591361;0.565983864958436;0.720725720734589;0.547190028284313;0.362430277883005
217726;0.564119644275312;0.278063500049327;0.255267184543803;0.032565873875703;0.757444281798476;0.0163601370618248;0.0820671021408585;0.0704672748378802;0.268350762202469;0.0479047642656569;0.427402775221365;0.516122298457872;0.482009321588642;0.506607451732185;0.664991549915574;0.535065237361107;0.499140265281089;0.333162249679484
